conductivity,thickness
57966071.73,4.71E-05
46121279.71,4.81E-05
18001176.93,9.92E-05
71000236.26,4.66E-05
10585146.01,1.40E-05
69385916.89,6.71E-05
90703411.77,5.21E-06
80786104.39,8.80E-05
82248172.99,6.99E-05
55339821.07,6.48E-05
45601032.27,3.16E-05
7031865.929,8.34E-05
78409005.18,6.34E-05
35094347.75,1.41E-06
3402750.491,6.67E-06
24369422.42,6.18E-05
40063344.41,4.42E-05
60032629.86,5.60E-06
39081645.98,6.85E-05
43412430.73,9.30E-05
17833085.13,4.95E-05
58198817.33,1.61E-05
42081044.49,5.35E-05
40904750.81,3.08E-05
2703032.604,9.62E-05
26710669.12,7.71E-05
58875290.95,1.50E-05
97263133.23,8.25E-05
8391730.844,9.47E-05
66980276.45,1.65E-05
51590226.73,3.91E-06
65094819.47,3.47E-05
11198316.73,7.26E-05
81212603.17,2.47E-05
85128847.72,4.72E-05
30341104.45,9.73E-05
31626774.81,7.91E-05
40579905.16,2.55E-05
52288813.64,2.02E-05
59654026.59,5.02E-06
25207901.14,9.68E-05
77897483.08,1.78E-05
46943098.68,7.30E-05
87631608.54,3.59E-05
77280514.86,3.64E-05
82051531.81,7.22E-05
54894062.18,7.65E-05
30490704.81,2.55E-05
4012450.537,2.73E-05
49765138.51,8.72E-05
63291120.64,7.22E-05
81276344.54,6.69E-05
3041831.641,4.03E-05
39196688.59,3.04E-05
92036560.35,7.93E-05
4220040.879,9.20E-05
72322198.47,6.12E-05
75601065.09,9.28E-05
22288256.63,6.66E-06
3983839.01,3.37E-06
97975140.44,9.69E-05
51661656.62,3.95E-05
55959502.63,6.83E-05
7655831.204,5.84E-05
30420570.9,1.20E-05
22786971.18,5.38E-05
74804235.18,6.78E-06
19620858.47,7.99E-05
46866519.92,7.23E-05
14636395.69,8.31E-05
13916490.44,5.28E-05
68205677.47,7.55E-05
96394867.55,3.87E-05
40751206.79,5.63E-05
91391274.05,5.20E-05
13696995.3,1.51E-05
83012261.02,3.71E-05
20627753.69,7.34E-05
3287695.728,1.66E-05
29776765.75,1.48E-05
94273764.8,3.98E-05
96632623.81,2.83E-05
5594839.289,2.69E-05
1382857.436,3.96E-05
71466958.68,9.01E-05
32218730.35,7.27E-05
13428384.48,3.77E-05
65708778.25,8.31E-06
76264966.74,8.21E-05
82587747.46,8.69E-05
77018047.93,9.10E-05
74400144.77,8.04E-05
20613259.32,9.40E-05
73338909.35,7.29E-05
81392776.21,4.80E-05
41992566.09,6.50E-05
80356840.17,5.23E-05
3723071.408,3.85E-05
26380669.06,5.93E-05
53038107.93,5.66E-05
469622.3494,5.13E-05
25355712.16,9.40E-05
52917464.73,8.97E-05
75648611.83,3.45E-05
99724067.21,3.83E-05
23962140.01,9.36E-05
13008951.39,5.05E-05
18262038.07,9.72E-05
78815714.61,9.75E-05
62645988.05,8.81E-05
18359685.22,3.83E-05
44318736.94,4.67E-06
72996823.4,8.19E-05
73011662.37,2.69E-05
97485692.72,8.84E-05
93603512.12,6.05E-05
78808658.91,5.76E-05
2412053.971,5.50E-05
40517235.88,2.89E-05
80428814.15,4.05E-05
77423505.47,6.36E-05
51864087.63,8.97E-05
21735105.25,9.37E-05
65911151.86,8.43E-05
52397860.91,2.38E-05
79847725.19,5.07E-05
55681308.67,8.98E-05
5172946.495,7.65E-05
52718481.46,8.10E-05
55505129.02,6.34E-05
47566449.01,7.16E-05
49316525.22,9.84E-05
89588115.23,9.30E-05
39064759.38,8.84E-05
87973930.32,7.79E-05
35503091.93,6.10E-05
6289899.878,8.58E-05
62945335.49,7.65E-05
32494364.04,9.64E-05
47298312.14,6.98E-05
7026136.067,7.36E-05
990374.2229,2.78E-05
28297768.28,9.17E-05
64169137.8,1.55E-05
70334013.32,9.58E-06
25649609.1,4.41E-06
85953777.09,7.92E-05
86197088.73,6.36E-05
7145985.562,5.41E-05
19201354.89,8.23E-05
90381121.09,3.65E-05
57148961.44,1.92E-05
58474682.65,5.06E-05
95328938.34,2.42E-05
364492.4173,2.30E-05
12617212.37,4.41E-05
57872293.44,1.96E-05
55005085.99,2.23E-05
4641601.023,6.52E-05
19435707.08,4.91E-05
13794952.08,4.43E-05
87584086.06,3.39E-05
54715843.01,9.04E-05
46443000.28,9.59E-05
88215232.72,6.44E-05
20564435.81,8.00E-05
86081813.13,6.41E-05
9494761.44,4.48E-05
26677827.81,7.84E-05
28539542.6,3.79E-05
26197676.3,7.05E-05
24073271.64,4.38E-05
36496268.61,3.33E-05
94531503.66,3.81E-05
39868490.86,5.77E-05
91908697.98,3.14E-05
3846165.53,3.66E-05
17004720.07,4.98E-05
93501462.93,8.91E-05
79598106.29,8.51E-05
40537124.39,5.75E-05
20344767.07,4.62E-05
5400591.897,1.11E-05
93943372.74,8.44E-06
73871741.94,3.45E-05
65221866.73,1.19E-05
17627104.17,8.66E-05
66482869.56,7.30E-05
78813263.89,4.58E-05
38363687.01,6.84E-06
33176686.15,1.91E-05
37456967.68,2.18E-06
48080286.98,2.38E-06
55356855.71,9.87E-05
93707187.67,1.20E-05
85034634.75,3.63E-05
47691596.29,5.88E-05
45204747.81,6.08E-05
26735907.89,1.61E-06
95810710,2.15E-05
73796343.22,7.05E-05
4153598.545,8.60E-06
79553481.8,5.29E-05
24558318.08,2.37E-05
61171118.85,5.78E-05
87782792.55,2.32E-05
99012525.59,3.28E-05
51540547.97,1.51E-05
89002282.27,1.41E-05
83612759.14,7.54E-06
37623123.57,9.61E-05
20252745.94,4.88E-05
7579821.828,3.65E-06
80380515.86,8.26E-05
98245139.5,5.57E-05
2835271.131,6.12E-05
63341641.07,7.61E-05
65151876.61,5.75E-06
33625784.95,8.41E-05
58599565.14,9.27E-05
84668156.6,6.91E-06
17926646.76,1.36E-06
23197261.01,3.86E-05
91363134.49,8.35E-05
40834423.08,2.95E-05
79556810.8,6.92E-05
44327637.57,8.18E-05
37998573.46,5.21E-05
6696186.488,2.09E-05
9867229.776,1.82E-05
15671980.86,5.90E-05
98449882.79,7.63E-05
31973621.19,7.59E-05
61404821.1,1.92E-05
45010086.75,4.15E-05
14567822.78,9.70E-05
30517177.27,3.47E-05
90275179.34,3.19E-05
84183305.98,8.94E-05
84403000.41,9.29E-06
62565032.29,3.71E-05
29142409.18,7.37E-05
796835.997,7.89E-05
17521053.51,7.32E-05
68367010.83,5.80E-05
54541154.43,4.57E-06
64584108.75,9.68E-05
30609504.53,1.47E-05
65969982.78,1.31E-05
53857966.9,6.82E-05
36550090.72,2.88E-05
31973719.81,2.20E-05
9828387.187,2.98E-05
24407342.03,7.72E-06
63466979.23,7.47E-05
66057937.6,6.73E-05
80343568.35,4.29E-06
81811800.2,2.59E-06
8251539.559,5.10E-05
60309088.49,2.72E-05
49936303.91,5.95E-05
22125275.65,9.18E-05
35113138.01,1.15E-05
7834800.556,1.31E-05
5911134.458,2.57E-05
8712871.69,9.51E-06
74138613.09,8.63E-05
98670065.08,6.58E-05
62562595.83,1.74E-05
56022961.02,3.28E-05
9061109.547,8.49E-05
54930661.87,6.68E-05
66633563.97,5.05E-05
14963746.98,1.69E-05
51674061.83,1.50E-05
61149418.28,2.31E-05
40840322.17,4.74E-05
2394063.557,9.02E-06
74057408.52,4.20E-05
34268336.4,2.67E-06
73962794.96,9.44E-05
69165346.7,6.06E-05
97794265.02,6.49E-06
96287005.2,7.63E-05
27355843.01,8.46E-05
67594284.33,5.06E-05
12174566.1,7.64E-06
21044091.04,6.81E-06
21659120.63,1.57E-05
56590883.91,7.95E-05
43753088.68,4.78E-06
62350385.13,4.80E-05
19551150.48,4.75E-05
82414781.59,5.34E-05
32823787.98,2.82E-06
2735522.688,4.60E-06
40083682.89,3.74E-05
8938458.998,3.17E-05
45175699.13,2.56E-05
65537927.8,6.62E-05
380519.7814,2.49E-05
13867207.57,9.11E-05
61232423.47,1.17E-05
8330259.286,2.26E-05
31499277.99,7.45E-05
55152115.19,7.24E-06
90100236,9.88E-05
24364564.87,9.87E-06
59928567.72,3.94E-05
90425992.77,6.15E-05
49277243.96,8.23E-05
5893443.575,3.75E-05
66441080.03,4.78E-05
8372470.837,3.77E-05
14083763.14,9.39E-05
88012891.15,1.24E-05
83455189.79,3.68E-05
70845565.3,9.03E-05
80727899.8,4.94E-05
30021277.55,3.32E-05
14010458.84,3.47E-05
95733159.77,8.40E-05
6373792.287,9.43E-05
69076818.98,3.36E-05
62194523.52,9.15E-05
34065412.4,6.30E-05
27013081.62,5.17E-05
65072190.24,9.86E-05
89019270.57,5.75E-05
336665.9177,2.50E-05
27516626.86,8.72E-05
494268.1419,8.22E-05
98217930.57,9.87E-06
79182983.71,7.43E-05
82519501.12,4.33E-05
30856333.85,9.79E-05
36135397.5,5.97E-05
77338131.92,2.03E-05
64704886.91,1.60E-05
8827636.676,4.25E-05
52826023.25,3.57E-05
63628485.67,4.91E-05
77094271.69,5.16E-06
66227363.51,7.26E-05
50012918.05,4.17E-05
3861859.427,5.52E-05
61374567.9,7.35E-05
61661773.35,7.31E-05
92164042.71,4.06E-05
49203902.8,6.22E-05
76748635.11,7.30E-05
12701968.85,7.63E-06
76880721.08,2.97E-05
21036793.15,8.06E-05
98165310.34,6.58E-05
63688699.3,7.96E-05
98293562.27,5.79E-05
18778553.73,4.95E-05
17925472.44,9.31E-06
13258422.19,7.33E-05
89009096.19,5.86E-05
22181273.01,8.02E-05
45692146.47,4.29E-05
833581.3358,3.09E-05
28844107.63,3.52E-05
22577199.22,8.36E-05
55742767.45,1.34E-05
40404618.46,2.15E-05
45152609.66,5.28E-06
89902348.68,7.96E-05
96036954.61,4.62E-05
70716958.92,4.07E-05
99789590.08,2.73E-05
16255188.44,4.82E-05
73292125.33,3.45E-05
44258576.86,7.33E-05
53596111.94,1.59E-05
8277641.413,9.50E-05
66490929.38,8.54E-05
2876594.83,1.94E-05
96692015.97,5.20E-05
51752340.44,6.01E-05
12770885.92,4.61E-05
22540541.91,7.50E-05
40613926.08,4.94E-05
18614866.5,5.62E-05
75018858.49,2.59E-05
20960894.49,5.06E-05
82155822.41,1.78E-05
99956799.24,6.45E-05
28044631.92,7.60E-06
22434727.04,5.32E-05
80591366.74,2.41E-05
73331349.62,7.13E-05
18109802.38,6.62E-05
27742164.42,6.06E-05
51541153.59,8.15E-05
17677476.32,2.04E-06
74283070.06,5.50E-05
65995734.92,4.39E-05
42591381.84,1.85E-05
47844072.88,6.98E-06
6025910.798,6.22E-05
28562889.2,7.10E-05
20887153.76,4.09E-05
98495640.87,6.80E-06
82100718.63,7.03E-05
77505045.36,3.85E-05
76337625.62,4.71E-05
3625349.804,2.40E-05
30859695.86,8.52E-05
80245019.32,9.76E-05
68016079.73,6.78E-05
3223845.432,2.92E-05
13289462.1,3.98E-05
93697844.97,2.86E-05
11530468.56,5.97E-05
44266254.4,8.26E-05
46583292.31,9.52E-05
22560609.12,2.27E-05
67491190.03,9.54E-05
54296336.35,1.56E-05
7697317.308,3.04E-05
79515124.71,8.15E-05
48849598.16,3.91E-06
56410477.1,4.30E-05
70243788.11,2.24E-05
46849828.52,2.18E-05
45235127.02,7.35E-05
49655608.92,7.49E-05
92103270.83,5.40E-05
58827436.36,9.47E-05
80638965.64,9.54E-05
13614629.78,2.64E-05
16204121.2,8.63E-05
13223926.21,9.86E-05
37312161.6,9.94E-05
96144461.93,7.40E-05
59911759.56,8.51E-05
75289224.63,1.73E-05
25837896.27,4.47E-05
8284379.634,4.38E-05
86115285.98,7.82E-05
9831823.529,3.12E-05
10534319.5,2.02E-05
73823091.69,1.25E-05
21305306.55,2.27E-05
62434686.56,2.43E-05
18524667.96,6.86E-05
63118925.35,4.27E-05
55674326.83,1.97E-05
11064209.98,9.42E-05
89401492.62,6.04E-05
12862467.07,4.51E-05
86737872.48,4.68E-05
59534080.32,3.01E-05
60191595.72,8.61E-05
58648564.94,1.08E-05
995182.2824,5.28E-05
59035143.1,7.53E-05
64284255.92,8.67E-05
72192910.63,3.72E-05
53638513.74,3.72E-05
67576086.02,9.98E-05
38343350.83,2.05E-05
99840298.79,9.60E-05
98605229.8,7.14E-05
78539820.39,5.78E-06
32027276.23,6.14E-05
63778811.77,4.36E-05
57549492.25,4.31E-05
94877032.49,6.63E-05
68217915.01,2.42E-05
49490018.86,4.16E-05
72494875.19,7.16E-05
69786979.28,9.93E-05
84289713.94,7.91E-05
64339875.67,4.91E-05
29759062.62,1.17E-05
30479813.46,9.67E-05
92470204.57,3.55E-06
75536451.32,8.66E-05
28230351.52,1.35E-05
4461077.618,8.17E-05
28811499.92,9.06E-05
48591713.26,5.75E-05
11394438.1,4.38E-05
69818004.97,3.20E-05
708770.2134,3.75E-05
44814777.31,4.48E-05
30490932.8,2.80E-05
76714420.37,5.85E-05
1902586.376,1.42E-05
87305847.04,2.17E-05
64562378.51,4.64E-05
53694382.51,8.59E-05
25998150.01,4.42E-05
38585560.6,8.94E-06
73429773.81,7.42E-05
52070069.78,1.97E-05
58462722.39,8.28E-06
46521198.36,6.30E-05
77811018.35,5.32E-05
1270377.62,4.16E-05
87666399.18,3.63E-06
11625688.86,5.77E-05
73143707.89,9.90E-05
14952355.42,1.25E-05
90099391.67,2.33E-05
23807201.78,3.56E-05
82133140.39,2.66E-05
34918775.33,6.20E-05
30842061.76,2.56E-05
71103719.83,9.49E-05
59038580.31,7.40E-05
85672031.69,3.86E-05
73342461.69,2.43E-05
14011970.58,2.82E-05
58036526.67,2.64E-06
31505418.64,3.19E-05
69217570.94,2.86E-05
52230866.51,2.49E-05
44281286.34,5.39E-06
32354915.58,1.99E-05
59648347.59,6.80E-05
74551475.32,6.10E-05
74687402.96,9.13E-05
15534881.31,4.06E-05
71125404.87,5.29E-05
93556967.54,1.77E-05
25302239.21,3.99E-05
89171904.16,3.74E-05
98785039.74,5.65E-05
80627856.25,7.49E-05
41792902.82,1.63E-05
41883106.88,2.17E-05
65990419.54,2.50E-05
93088205,2.91E-05
27302505.01,1.05E-05
35124514.21,9.49E-05
26772387.85,2.23E-05
68173153.85,9.80E-05
20688183.45,5.07E-05
91105263.38,8.18E-05
34833420.47,3.19E-05
81512226.57,1.07E-06
84762014.55,6.67E-05
86867675.8,5.00E-05
4214213.085,4.16E-05
2755574.866,5.64E-05
54163874.23,9.21E-05
14276899.98,8.13E-05
74535337.74,1.85E-05
59098005.78,7.03E-05
84885484.73,3.11E-05
25570423.03,3.25E-05
29334036.8,2.61E-06
99830415.84,4.61E-05
43545852.09,7.81E-05
85174431.71,3.17E-05
88200735.35,3.98E-05
78121099.69,3.48E-05
4354559.73,1.71E-05
2693683.506,4.74E-05
74511128.95,2.67E-05
14105417.86,2.55E-05
70338358.21,2.43E-05
83857930.97,7.44E-05
36501756.71,9.90E-05
82063829,4.08E-06
44774801.5,7.63E-05
48252548.76,6.99E-05
37077579.05,4.38E-06
61138449.8,6.19E-05
44214864.49,9.86E-05
79291469.9,5.66E-06
65208986.41,4.13E-05
22557791.56,1.17E-05
8130088.545,8.51E-05
59234721.14,5.31E-05
36106127.52,7.05E-05
12537294.43,3.58E-05
50636766.32,6.68E-05
81919494,1.96E-05
49876436.55,7.20E-05
35240918.33,9.01E-05
19248490.11,4.88E-05
72278682.87,7.97E-05
77545470.28,7.15E-05
25466913.77,4.65E-05
9483579.808,4.10E-05
28704494.09,9.30E-05
61054827.97,4.16E-05
56367206.6,1.54E-05
35805500.19,4.79E-05
21482557.76,3.10E-05
22571970.71,3.31E-05
35055925.78,8.55E-05
81948250.41,8.43E-05
7528005.269,7.73E-05
20723271.94,6.90E-05
71880764.03,8.41E-05
6123212.854,3.27E-06
87936907.57,2.67E-05
96865656.37,5.51E-05
3009173.751,1.96E-05
69743824.87,9.85E-05
46798592.29,1.13E-05
6095873.828,9.62E-05
71101444.03,2.80E-05
37100083.51,7.31E-05
329033.3631,7.94E-05
60244014.77,2.87E-05
11599606.31,4.40E-05
32216829.85,3.34E-05
77959922.82,5.07E-05
25397691.63,3.50E-05
68823374.57,6.73E-05
45049527.01,1.28E-05
83161930.62,5.62E-05
47616406.55,3.54E-05
10925642.97,7.99E-05
75691526.29,4.56E-05
51547191.75,5.81E-05
96305083.19,4.13E-05
44026062.18,1.30E-05
39008216.02,2.66E-05
38814470.82,1.91E-05
79027079.7,7.50E-05
33537329.61,4.08E-05
89328272.41,3.92E-05
66333517.88,3.18E-05
81492854.74,6.53E-05
67146409.21,2.97E-05
39594556.44,5.13E-05
69395509.58,3.38E-05
25786885.31,3.76E-05
67752498.44,4.44E-05
84353898.05,6.87E-05
90854974.46,4.46E-06
93319943.02,9.01E-05
89755139.53,2.83E-05
13259727.78,5.62E-05
34058536.93,3.84E-05
59932558.07,9.94E-05
25370743.16,7.19E-05
63708333.95,2.44E-05
45086523.69,2.78E-05
53673338.64,5.45E-05
40690869.07,2.17E-05
85260623.33,8.61E-05
89395910.75,9.43E-05
5965135.062,3.27E-06
51610901.02,3.20E-05
52824932.24,2.42E-05
97742896.4,9.44E-05
52941531.1,5.39E-06
45934997.98,6.98E-05
70469186,5.34E-05
27058122.71,7.92E-05
74741667.53,4.60E-05
95117915.23,9.30E-05
35498675.98,8.03E-05
58348169.78,5.27E-05
13152729.17,1.34E-05
35604040.82,5.03E-05
25708281.84,1.36E-05
49045174.36,8.10E-05
13458249.17,4.10E-05
96531801.87,1.85E-05
44755663.65,8.59E-05
93537211.23,6.53E-05
71382612.84,5.11E-06
94732072.5,2.31E-05
6790871.939,3.17E-05
81263999.55,1.76E-05
9338383.705,2.08E-05
56740522.57,4.83E-05
57611403.26,9.81E-05
82120268.97,9.03E-05
6003097.777,6.95E-06
25534268.39,5.31E-06
31131446.98,4.35E-05
79667397.44,4.25E-05
11944479.28,3.13E-05
57483982.02,5.39E-06
41841181.51,7.29E-05
47191830.21,7.41E-05
39317236.89,9.48E-05
87332351.11,4.65E-05
68710461.06,7.89E-05
9168631.922,8.30E-06
20339302.48,1.92E-05
69814639.7,3.43E-05
56854423.49,1.94E-05
64104680.66,3.01E-05
45605071.61,8.28E-05
73293665.4,1.69E-05
5753484.794,9.89E-05
25167163.76,8.63E-05
7946642.147,2.57E-05
34508932.72,7.72E-05
77297837.92,1.46E-05
6946181.217,1.27E-05
55015280.68,1.66E-05
74073431.58,9.34E-05
42483940.82,1.36E-05
5909497.064,5.74E-05
51229255.71,9.36E-05
61138767.24,4.34E-05
15792770.87,3.84E-05
68139225.18,4.75E-05
49330302.53,5.70E-05
44603522.79,2.08E-05
33509716.66,7.76E-05
10166967.55,9.06E-06
42624354.3,2.83E-05
63301372.65,6.55E-05
61982400.9,1.18E-05
13359202.7,3.25E-05
55308304.73,6.85E-05
97035114.52,2.13E-05
69184956.57,6.03E-05
88718076.93,4.73E-05
71505698.66,5.90E-05
53865605.23,5.07E-05
94746544.55,4.07E-05
19949699.64,4.02E-05
97004329.2,9.75E-05
64236699.01,7.70E-05
81674246.49,7.70E-05
75924109.37,7.82E-05
83719028.54,3.34E-05
6691774.312,4.34E-05
13003194.58,8.20E-05
23482279.98,8.99E-05
52637495.81,3.53E-05
51728999.69,3.22E-05
34227249.97,5.27E-05
58026073.48,4.87E-05
38293158.09,1.87E-05
54900359.08,6.59E-05
85025112.54,8.89E-05
2986932.213,3.66E-06
40608155.7,6.26E-05
26500668.22,6.17E-05
88018296.33,7.51E-05
80696681.49,8.39E-05
56198888.31,3.54E-05
57891342.78,5.08E-06
47888943.15,8.75E-05
37169537.1,6.44E-05
5962758.223,6.62E-05
89370148.7,8.77E-05
57313166.74,4.47E-05
32043640.77,6.46E-05
17576426.22,8.19E-05
98030266.29,6.61E-06
69524692.28,1.11E-05
55381436.05,5.14E-05
45697609.42,7.94E-06
75041162.44,4.73E-05
31137893.76,1.41E-05
41213691.95,3.07E-05
83946381.91,9.35E-05
98098187.74,1.17E-05
81435743.48,4.25E-05
37308536.9,4.10E-05
98907251.1,8.41E-05
56853954.05,3.18E-06
13877541.86,3.92E-05
41431992.54,4.40E-05
47051168.32,7.63E-05
29673058.02,4.25E-05
20785607.84,8.35E-06
96978571.58,3.16E-05
45952456.33,2.92E-05
84701427.12,3.07E-05
4859201.894,3.22E-05
30129413.46,1.24E-05
1965409.028,7.91E-05
69294922.36,4.59E-05
87144431.17,8.19E-05
20794082.23,5.46E-05
53628243.26,9.57E-05
5833150.015,3.70E-05
71269945.49,3.55E-05
83496193.36,9.55E-05
55919088.28,7.90E-05
27643288.32,5.63E-05
54908199.14,4.78E-05
59022313.87,9.77E-06
27181522.85,4.99E-06
67972845.18,9.30E-05
5522934.812,3.24E-05
31395839.3,4.56E-05
76676601.74,7.46E-05
78436001.94,1.76E-05
91254562.06,6.08E-05
16562417.38,3.61E-05
38152792.06,8.07E-05
14098063.01,8.85E-05
23382857.81,6.33E-05
52950524.6,1.84E-05
94397066.97,2.02E-05
82175994.52,8.82E-05
97664264.53,1.33E-05
35696398.98,5.98E-05
29727961.13,2.58E-05
1852390.169,7.24E-05
7300839.183,8.96E-05
93465632.5,8.33E-05
95681915.91,1.21E-06
87557723.94,8.58E-05
72616447.5,5.15E-05
14699714.94,4.35E-05
63918786.66,2.53E-05
66674395.83,7.58E-06
47820801.35,9.62E-05
46999573.27,2.61E-06
66568097.97,3.08E-05
20210559.35,7.34E-05
13892294.17,9.56E-05
51352880,8.18E-05
60094485.88,8.56E-05
54064234.77,2.29E-05
7982262.17,5.36E-05
87464848.62,4.24E-05
68239005.13,8.19E-06
50511331.93,6.83E-05
44223011.6,4.49E-06
76256783.83,5.58E-05
31288828.92,5.68E-05
94399944.71,2.38E-06
3481334.538,7.56E-05
5210488.191,7.38E-05
65654950.62,4.49E-05
10636749.88,1.71E-05
10252900.25,2.17E-05
17280964.4,2.54E-05
94575358.62,7.30E-05
41162625.46,4.17E-05
80134906.35,1.38E-05
20086858.3,3.73E-05
52602208.69,1.90E-05
57153770.06,7.00E-05
80471722.9,9.27E-05
25094218.41,7.67E-05
4730591.68,3.04E-05
95429794.1,6.12E-05
39087386.72,4.31E-05
79704072.39,6.09E-06
54392570.54,7.61E-05
29053409.52,7.24E-05
84467501.36,5.73E-05
6583004.347,4.00E-05
57664762.45,4.06E-05
52465745.05,5.84E-05
93716904.4,1.90E-05
44470303.89,3.43E-05
89773238.46,2.66E-05
23391594.32,2.75E-05
1499073.143,2.85E-05
16425227.36,9.06E-05
80565370.34,5.63E-05
77486056.51,3.73E-05
9458129.543,9.24E-05
82005434.14,6.15E-05
7357172.369,9.15E-05
78472173.71,9.80E-05
90408867.27,1.92E-05
50917185.86,1.25E-05
35609092.31,8.02E-05
85550556.31,4.01E-05
47996409.33,1.12E-05
88765587.03,4.59E-05
47449930.25,1.44E-05
6761637.677,8.98E-05
35153616.55,8.77E-05
91817089.03,4.79E-05
60104119.44,1.74E-05
10886521.65,2.52E-05
61148176.55,1.32E-05
6469609.585,2.18E-05
57242907.6,6.07E-05
90692739.88,2.12E-05
49187450,6.65E-05
31091049.56,2.47E-05
72688618.33,5.50E-05
85131122.81,3.52E-05
17129588.36,3.24E-05
15188581.44,9.75E-05
69222340.42,1.78E-05
4540112.264,8.92E-05
74162670.98,8.60E-05
10578221.38,1.75E-05
52316929.09,7.83E-05
45076839.54,8.96E-05
59882149.61,9.13E-05
72264435.67,3.05E-05
12091909.97,1.31E-05
19703971.49,3.53E-05
754162.3444,8.03E-05
29377914.02,6.23E-06
51006897.11,8.93E-05
73909449.04,8.34E-06
80155736.43,9.87E-05
27105596.86,9.29E-05
45149332.14,2.36E-05
91074540.18,8.30E-05
52263038.32,5.66E-05
99770327.17,1.19E-05
58659398.4,9.52E-06
92213766.09,9.78E-05
82954852.61,6.06E-05
71178092.15,9.35E-05
15640921.78,7.29E-05
55455868.02,4.53E-05
62962675.52,1.36E-05
54231733.92,4.06E-05
52543024.3,8.30E-05
1981327.606,5.34E-05
97083951.21,1.73E-05
4209712.967,7.70E-05
15169614.01,3.18E-05
32252369.41,3.04E-05
27072591.71,4.25E-05
78197516.64,9.20E-05
18690738.37,5.27E-05
17452225.94,9.93E-05
47678146.15,2.73E-05
59745450.46,8.38E-05
95175932.56,9.13E-05
23486788.4,6.02E-05
4217233.855,3.19E-05
42345944.02,7.31E-05
22161923.48,3.95E-05
44238855.8,8.03E-05
51069598.32,8.46E-06
73418528.48,6.28E-05
33989851.41,2.72E-05
70680158.53,5.42E-05
2321639.466,4.63E-06
99328548.6,7.88E-05
27379998.38,5.63E-05
28168752.49,3.34E-06
36678061.46,3.87E-05
83576750.22,1.10E-05
45102911.7,1.55E-05
94550201.57,8.69E-05
3305155.417,8.50E-05
67313472.57,9.28E-05
47579220.87,1.91E-05
46605991.51,1.91E-05
80396257.79,8.71E-05
9674529.538,5.98E-05
62563071.34,7.10E-05
56502879.24,4.58E-06
77077091.1,1.60E-06
43967431.18,9.82E-05
91985643.47,4.32E-05
3652150.434,6.06E-05
83798545.41,2.48E-05
51629216.49,8.39E-05
46225615.17,7.45E-05
85075650.19,6.55E-05
60665348.49,3.91E-06
56413124.86,6.20E-05
35478244.36,7.06E-05
780324.8627,7.71E-05
73546007.4,5.92E-06
23183591.81,1.89E-05
13787138.58,5.01E-05
3685732.001,1.22E-05
65751433.04,6.83E-05
56204687.69,8.92E-05
9638058.475,4.07E-05
11966079.64,4.14E-05
